Fecha,Tipo de Indicador,Indicador,Entidad,Valor
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Santander Perú,1.07
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. Ripley,2.97
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Alfin Banco,3.91
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. ICBC,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,Bank of China,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados / Créditos Directos,B. BCI Perú,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. BBVA Perú,3.661095639864192
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,BANCOM,3.675291682950891
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. De Crédito del Perú,2.826004443949796
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Pichincha,5.128110497141905
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Interamericano de Finanzas,3.23723716876161
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Scotiabank Perú,3.450585800185006
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Citibank,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Interbank,2.631381634994771
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Mibanco,5.70747951575844
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. GNB,3.7273118617912075
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Falabella Perú,3.359358707769426
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Santander Perú,0.8579542580756346
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. Ripley,2.6305553573907945
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Alfin Banco,3.5944552534984684
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. ICBC,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,Bank of China,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados con más de 90 días de atraso / Créditos Directos,B. BCI Perú,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. BBVA Perú,2.36
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,BANCOM,2.47
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. De Crédito del Perú,1.35
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Pichincha,2.67
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Interamericano de Finanzas,1.6
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Scotiabank Perú,2.63
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Citibank,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Interbank,0.67
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Mibanco,0.59
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. GNB,2.62
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Falabella Perú,1.11
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Santander Perú,0.31
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. Ripley,2.42
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Alfin Banco,3.58
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. ICBC,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,Bank of China,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Refinanciados y Reestructurados / Créditos Directos,B. BCI Perú,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. BBVA Perú,4.31
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,BANCOM,3.23
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. De Crédito del Perú,4.62
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Pichincha,5.92
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Interamericano de Finanzas,3.55
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Scotiabank Perú,3.27
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Citibank,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Interbank,3.67
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Mibanco,6.69
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. GNB,3.38
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Falabella Perú,3.72
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Santander Perú,1.15
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. Ripley,2.97
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Alfin Banco,3.91
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. ICBC,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,Bank of China,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados MN / Créditos Directos MN,B. BCI Perú,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. BBVA Perú,4.22
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,BANCOM,10.37
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. De Crédito del Perú,2.76
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Pichincha,4.59
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Interamericano de Finanzas,3.48
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Scotiabank Perú,6.21
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Citibank,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Interbank,2.54
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Mibanco,33.67
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. GNB,5.43
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Falabella Perú,42.43
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Santander Perú,1.03
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. Ripley,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Alfin Banco,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. ICBC,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,Bank of China,0.0
2022-10-31,CALIDAD DE ACTIVOS,Créditos Atrasados ME / Créditos Directos ME,B. BCI Perú,0.0
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. BBVA Perú,146.31
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,BANCOM,173.07
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. De Crédito del Perú,137.14
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Pichincha,122.03
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Interamericano de Finanzas,175.79
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Scotiabank Perú,142.8
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Citibank,0.0
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Interbank,148.07
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Mibanco,126.79
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. GNB,184.13
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Falabella Perú,201.86
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Santander Perú,208.68
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. Ripley,216.98
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Alfin Banco,180.26
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. ICBC,0.0
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,Bank of China,0.0
2022-10-31,CALIDAD DE ACTIVOS,Provisiones / Créditos Atrasados,B. BCI Perú,0.0
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. BBVA Perú,2.2369453905537817
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,BANCOM,3.944337329962145
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. De Crédito del Perú,2.7306789899889683
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Pichincha,3.618536218029631
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Interamericano de Finanzas,1.7122069382887808
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Scotiabank Perú,2.008231851797601
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Citibank,2.4246434760746993
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Interbank,2.5872916625150193
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Mibanco,7.307143102555039
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. GNB,1.948691444611449
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Falabella Perú,13.643982488003928
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Santander Perú,1.7257992541855232
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Ripley,13.509404709840286
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Alfin Banco,25.267716843297265
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. ICBC,0.722116552549322
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,Bank of China,3.549588683596743
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. BBVA Perú,39.10681803515788
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,BANCOM,51.85693292446074
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. De Crédito del Perú,39.74487033575179
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Pichincha,43.711916118891075
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Interamericano de Finanzas,49.29613141815038
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Scotiabank Perú,38.48921756404277
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Citibank,34.64684452222947
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Interbank,43.155797925427116
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Mibanco,49.944676845872394
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. GNB,56.56419865547494
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Falabella Perú,62.20129676504249
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Santander Perú,36.985222701837564
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Ripley,68.95829980442166
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Alfin Banco,103.95185022123941
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. ICBC,35.89801271609721
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Bank of China,87.19809083284551
2022-10-31,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. BCI Perú,369.59211069745277
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. BBVA Perú,80.63639850056613
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,BANCOM,93.65503491985491
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. De Crédito del Perú,77.25406835401976
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Pichincha,85.871350009296
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Interamericano de Finanzas,84.95945005870622
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Scotiabank Perú,84.46138374632967
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Citibank,78.84249949159786
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Interbank,80.97129975391925
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Mibanco,95.67946781856712
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. GNB,94.6219661574343
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Falabella Perú,79.46861175096015
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Santander Perú,86.69162940252828
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Ripley,78.38596393813634
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Alfin Banco,77.76253582103574
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. ICBC,76.86025939690427
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Bank of China,66.15788729511878
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. BCI Perú,97.9737326927621
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. BBVA Perú,6.738128336541652
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,BANCOM,11.254025997888673
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. De Crédito del Perú,6.650618678463513
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Pichincha,10.271643974955797
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Interamericano de Finanzas,5.823882864592102
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Scotiabank Perú,6.848052820363525
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Citibank,7.426869150689441
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Interbank,7.8190416294909095
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Mibanco,17.59662169327776
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. GNB,6.541109210911049
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Falabella Perú,22.42289022539477
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Santander Perú,6.449707012600943
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Ripley,20.644708422595066
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Alfin Banco,32.92907004245386
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. ICBC,1.862563697667518
2022-10-31,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Bank of China,2.818337258786027
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. BBVA Perú,11213.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,BANCOM,2501.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. De Crédito del Perú,5387.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. Pichincha,5353.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. Interamericano de Finanzas,10038.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,Scotiabank Perú,10379.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,Citibank,7677.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,Interbank,7106.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,Mibanco,1442.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. GNB,6334.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. Falabella Perú,2331.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. Santander Perú,34555.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. Ripley,1021.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,Alfin Banco,438.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. ICBC,18978.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,Bank of China,3019.0
2022-10-31,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal,B. BCI Perú,4474.0
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. BBVA Perú,220660.87531921826
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,BANCOM,80632.40394736842
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. De Crédito del Perú,368421.7185361446
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. Pichincha,148338.85143396226
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. Interamericano de Finanzas,211733.4109375
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,Scotiabank Perú,233645.9669736842
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,Citibank,5406895.031
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,Interbank,276075.9511566265
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,Mibanco,30307.704740484427
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. GNB,334473.50338461535
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. Falabella Perú,70079.00073584905
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. Santander Perú,6027411.928
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. Ripley,48692.837636363634
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,Alfin Banco,14229.210327586206
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. ICBC,3617681.626
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,Bank of China,307142.533
2022-10-31,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas,B. BCI Perú,289084.703
2022-10-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. BBVA Perú,19.412132696383637
2022-10-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,BANCOM,5.026924634568384
2022-10-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. De Crédito del Perú,21.860931051223634
2022-10-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Pichincha,-6.527148973123603
2022-10-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Interamericano de Finanzas,12.104227231049428
2022-10-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Scotiabank Perú,13.874812702420607
2022-10-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Citibank,25.882538035696523
2022-10-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Interbank,19.233467440702267
2022-10-31,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Mibanco,18.07009486148909
